SoilCode,VegCode,EcodistrictCode
ST2CB,SH8,AC10
ST2CB,SP1,AC6
ST2CB,SP10,AC6
ST2CB,SP1a,AC6
ST2CB,SP2,AC6
ST2CB,SP2a,AC6
ST2CB,SP3,AC6
ST2CB,SP4,AC6
ST2CB,SP4a,AC6
ST2CB,SP4b,AC6
ST2CB,SP5,AC6
ST2CB,SP6,AC6
ST2CB,SP7,AC6
ST2CB,SP8,AC6
ST2CB,SP9,AC6
ST2CB,TH1,AC10
ST2CB,TH1a,AC10
ST2CB,TH2,AC10
ST2CB,TH2a,AC10
ST2CB,TH5,AC10
ST2CB,TH6,AC10
ST2CB,TH7,AC10
ST2CB,TH8,AC10
ST2CB,TH8a,AC10
ST2CB,TH9,AC10
ST2CS,CA1,AC10
ST2CS,CA2,AC6
ST2CS,IH1,AC6
ST2CS,IH1a,AC6
ST2CS,IH2,AC6
ST2CS,IH2a,AC6
ST2CS,IH4,AC10
ST2CS,IH4a,AC10
ST2CS,IH6,AC10
ST2CS,IH6a,AC10
ST2CS,IH6b,AC10
ST2CS,IH7,AC10
ST2CS,IH8,AC6
ST2CS,MW1,AC10
ST2CS,MW10,AC6
ST2CS,MW11,AC6
ST2CS,MW12,AC6
ST2CS,MW2,AC10
ST2CS,MW2a,AC10
ST2CS,MW3,AC10
ST2CS,MW4,AC10
ST2CS,MW4a,AC10
ST2CS,MW5,AC10
ST2CS,MW6,AC10
ST2CS,MW7,AC10
ST2CS,MW8,AC10
ST2CS,MW9,AC6
ST2CS,OW1,AC2
ST2CS,OW2,AC2
ST2CS,OW3,AC2
ST2CS,SH1,AC10
ST2CS,SH2,AC10
ST2CS,SH3,AC10
ST2CS,SH4,AC10
ST2CS,SH5,AC10
ST2CS,SH5b,AC10
ST2CS,SH6,AC10
ST2CS,SH7,AC10
ST2CS,SH8,AC10
ST2CS,SP1,AC6
ST2CS,SP10,AC6
ST2CS,SP1a,AC6
ST2CS,SP2,AC6
ST2CS,SP2a,AC6
ST2CS,SP3,AC6
ST2CS,SP4,AC6
ST2CS,SP4a,AC6
ST2CS,SP4b,AC6
ST2CS,SP5,AC6
ST2CS,SP6,AC6
ST2CS,SP7,AC6
ST2CS,SP8,AC6
ST2CS,SP9,AC6
ST2CS,TH1,AC10
ST2CS,TH1a,AC10
ST2CS,TH2,AC10
ST2CS,TH2a,AC10
ST2CS,TH5,AC10
ST2CS,TH6,AC10
ST2CS,TH7,AC10
ST2CS,TH8,AC10
ST2CS,TH8a,AC10
ST2CS,TH9,AC10
ST2CSB,CA1,AC10
ST2CSB,CA2,AC6
ST2CSB,IH1,AC6
ST2CSB,IH1a,AC6
ST2CSB,IH2,AC6
ST2CSB,IH2a,AC6
ST2CSB,IH4,AC10
ST2CSB,IH4a,AC10
ST2CSB,IH6,AC10
ST2CSB,IH6a,AC10
ST2CSB,IH6b,AC10
ST2CSB,IH7,AC10
ST2CSB,IH8,AC6
ST2CSB,MW1,AC10
ST2CSB,MW10,AC6
ST2CSB,MW11,AC6
ST2CSB,MW12,AC6
ST2CSB,MW2,AC10
ST2CSB,MW2a,AC10
ST2CSB,MW3,AC10
ST2CSB,MW4,AC10
ST2CSB,MW4a,AC10
ST2CSB,MW5,AC10
ST2CSB,MW6,AC10
ST2CSB,MW7,AC10
ST2CSB,MW8,AC10
ST2CSB,MW9,AC6
ST2CSB,OW1,AC2
ST2CSB,OW2,AC2
ST2CSB,OW3,AC2
ST2CSB,SH1,AC10
ST2CSB,SH2,AC10
ST2CSB,SH3,AC10
ST2CSB,SH4,AC10
ST2CSB,SH5,AC10
ST2CSB,SH5b,AC10
ST2CSB,SH6,AC10
ST2CSB,SH7,AC10
ST2CSB,SH8,AC10
ST2CSB,SP1,AC6
ST2CSB,SP10,AC6
ST2CSB,SP1a,AC6
ST2CSB,SP2,AC6
ST2CSB,SP2a,AC6
ST2CSB,SP3,AC6
ST2CSB,SP4,AC6
ST2CSB,SP4a,AC6
ST2CSB,SP4b,AC6
ST2CSB,SP5,AC6
ST2CSB,SP6,AC6
ST2CSB,SP7,AC6
ST2CSB,SP8,AC6
ST2CSB,SP9,AC6
ST2CSB,TH1,AC10
ST2CSB,TH1a,AC10
ST2CSB,TH2,AC10
ST2CSB,TH2a,AC10
ST2CSB,TH5,AC10
ST2CSB,TH6,AC10
ST2CSB,TH7,AC10
ST2CSB,TH8,AC10
ST2CSB,TH8a,AC10
ST2CSB,TH9,AC10
ST2L,CA1,AC10
ST2L,CA2,AC6
ST2L,IH1,AC6
ST2L,IH1a,AC6
ST2L,IH2,AC6
ST2L,IH2a,AC6
ST2L,IH3,AC13
ST2L,IH4,AC10
ST2L,IH4a,AC10
ST2L,IH5,AC13
ST2L,IH6,AC10
ST2L,IH6a,AC10
ST2L,IH6b,AC10
ST2L,IH7,AC13
ST2L,IH9,AC10
ST2L,KA1,AC13
ST2L,KA2,AC13
ST2L,KA3,AC13
ST2L,KA4,AC13
ST2L,MW1,AC13
ST2L,MW10,AC6
ST2L,MW11,AC6
ST2L,MW12,AC6
ST2L,MW2,AC13
ST2L,MW2a,AC13
ST2L,MW3,AC13
ST2L,MW4,AC13
ST2L,MW4a,AC13
ST2L,MW5,AC13
ST2L,MW6,AC13
ST2L,MW7,AC10
ST2L,MW8,AC10
ST2L,MW9,AC6
ST2L,OF1,AC13
ST2L,OF3,AC13
ST2L,OF4,AC13
ST2L,OF5,AC13
ST2L,OF6,AC13
ST2L,OF7,AC13
ST2L,OF8,AC13
ST2L,OF9,AC13
ST2L,OW1,AC2
ST2L,OW2,AC2
ST2L,OW3,AC2
ST2L,OW4,AC10
ST2L,SH1,AC10
ST2L,SH2,AC10
ST2L,SH3,AC10
ST2L,SH4,AC10
ST2L,SH5,AC10
ST2L,SH5a,AC10
ST2L,SH5b,AC10
ST2L,SH6,AC10
ST2L,SH7,AC10
ST2L,SH8,AC10
ST2L,SP1,AC6
ST2L,SP10,AC6
ST2L,SP1a,AC6
ST2L,SP2,AC6
ST2L,SP2a,AC6
ST2L,SP3,AC6
ST2L,SP4,AC6
ST2L,SP4a,AC6
ST2L,SP4b,AC6
ST2L,SP5,AC6
ST2L,SP6,AC6
ST2L,SP7,AC6
ST2L,SP8,AC6
ST2L,SP9,AC6
ST2L,TH1,AC13
ST2L,TH1a,AC13
ST2L,TH2,AC13
ST2L,TH2a,AC13
ST2L,TH3,AC13
ST2L,TH4,AC13
ST2L,TH5,AC13
ST2L,TH6,AC13
ST2L,TH7,AC13
ST2L,TH8,AC13
ST2L,TH8a,AC13
ST2L,TH9,AC13
ST2LB,CA1,AC10
ST2LB,CA2,AC6
ST2LB,IH1,AC6
ST2LB,IH1a,AC6
ST2LB,IH2,AC6
ST2LB,IH2a,AC6
ST2LB,IH3,AC13
ST2LB,IH4,AC10
ST2LB,IH4a,AC10
ST2LB,IH5,AC13
ST2LB,IH6,AC10
ST2LB,IH6a,AC10
ST2LB,IH6b,AC10
ST2LB,IH7,AC13
ST2LB,IH9,AC10
ST2LB,KA1,AC13
ST2LB,KA2,AC13
ST2LB,KA3,AC13
ST2LB,KA4,AC13
ST2LB,MW1,AC13
ST2LB,MW10,AC6
ST2LB,MW11,AC6
ST2LB,MW12,AC6
ST2LB,MW2,AC13
ST2LB,MW2a,AC13
ST2LB,MW3,AC13
ST2LB,MW4,AC13
ST2LB,MW4a,AC13
ST2LB,MW5,AC13
ST2LB,MW6,AC13
ST2LB,MW7,AC10
ST2LB,MW8,AC10
ST2LB,MW9,AC6
ST2LB,OW1,AC2
ST2LB,OW2,AC2
ST2LB,OW3,AC2
ST2LB,OW4,AC10
ST2LB,SH1,AC10
ST2LB,SH2,AC10
ST2LB,SH3,AC10
ST2LB,SH4,AC10
ST2LB,SH5,AC10
ST2LB,SH5a,AC10
ST2LB,SH5b,AC10
ST2LB,SH6,AC10
ST2LB,SH7,AC10
ST2LB,SH8,AC10
ST2LB,SP1,AC6
ST2LB,SP10,AC6
ST2LB,SP1a,AC6
ST2LB,SP2,AC6
ST2LB,SP2a,AC6
ST2LB,SP3,AC6
ST2LB,SP4,AC6
ST2LB,SP4a,AC6
ST2LB,SP4b,AC6
ST2LB,SP5,AC6
ST2LB,SP6,AC6
ST2LB,SP7,AC6
ST2LB,SP8,AC6
ST2LB,SP9,AC6
ST2LB,TH1,AC13
ST2LB,TH1a,AC13
ST2LB,TH2,AC13
ST2LB,TH2a,AC13
ST2LB,TH3,AC13
ST2LB,TH4,AC13
ST2LB,TH5,AC13
ST2LB,TH6,AC13
ST2LB,TH7,AC13
ST2LB,TH8,AC13
ST2LB,TH8a,AC13
ST2LB,TH9,AC13
ST2LS,CA1,AC10
ST2LS,CA2,AC6
ST2LS,IH1,AC6
ST2LS,IH1a,AC6
ST2LS,IH2,AC6
ST2LS,IH2a,AC6
ST2LS,IH3,AC13
ST2LS,IH4,AC10
ST2LS,IH4a,AC10
ST2LS,IH5,AC13
ST2LS,IH6,AC10
ST2LS,IH6a,AC10
ST2LS,IH6b,AC10
ST2LS,IH7,AC13
ST2LS,IH9,AC10
ST2LS,KA1,AC13
ST2LS,KA2,AC13
ST2LS,KA3,AC13
ST2LS,KA4,AC13
ST2LS,MW1,AC13
ST2LS,MW10,AC6
ST2LS,MW11,AC6
ST2LS,MW12,AC6
ST2LS,MW2,AC13
ST2LS,MW2a,AC13
ST2LS,MW3,AC13
ST2LS,MW4,AC13
ST2LS,MW4a,AC13
ST2LS,MW5,AC13
ST2LS,MW6,AC13
ST2LS,MW7,AC10
ST2LS,MW8,AC10
ST2LS,MW9,AC6
ST2LS,OW1,AC2
ST2LS,OW2,AC2
ST2LS,OW3,AC2
ST2LS,OW4,AC10
ST2LS,SH1,AC10
ST2LS,SH2,AC10
ST2LS,SH3,AC10
ST2LS,SH4,AC10
ST2LS,SH5,AC10
ST2LS,SH5a,AC10
ST2LS,SH5b,AC10
ST2LS,SH6,AC10
ST2LS,SH7,AC10
ST2LS,SH8,AC10
ST2LS,SP1,AC6
ST2LS,SP10,AC6
ST2LS,SP1a,AC6
ST2LS,SP2,AC6
ST2LS,SP2a,AC6
ST2LS,SP3,AC6
ST2LS,SP4,AC6
ST2LS,SP4a,AC6
ST2LS,SP4b,AC6
ST2LS,SP5,AC6
ST2LS,SP6,AC6
ST2LS,SP7,AC6
ST2LS,SP8,AC6
ST2LS,SP9,AC6
ST2LS,TH1,AC13
ST2LS,TH1a,AC13
ST2LS,TH2,AC13
ST2LS,TH2a,AC13
ST2LS,TH3,AC13
ST2LS,TH5,AC13
ST2LS,TH6,AC13
ST2LS,TH7,AC13
ST2LS,TH8,AC13
ST2LS,TH8a,AC13
ST2LS,TH9,AC13
ST2LSB,CA1,AC10
ST2LSB,CA2,AC6
ST2LSB,IH1,AC6
ST2LSB,IH1a,AC6
ST2LSB,IH2,AC6
ST2LSB,IH2a,AC6
ST2LSB,IH3,AC13
ST2LSB,IH4,AC10
ST2LSB,IH4a,AC10
ST2LSB,IH5,AC13
ST2LSB,IH6,AC10
ST2LSB,IH6a,AC10
ST2LSB,IH6b,AC10
ST2LSB,IH7,AC13
ST2LSB,IH9,AC10
ST2LSB,KA1,AC13
ST2LSB,KA2,AC13
ST2LSB,KA3,AC13
ST2LSB,KA4,AC13
ST2LSB,MW1,AC13
ST2LSB,MW10,AC6
ST2LSB,MW11,AC6
ST2LSB,MW12,AC6
ST2LSB,MW2,AC13
ST2LSB,MW2a,AC13
ST2LSB,MW3,AC13
ST2LSB,MW4,AC13
ST2LSB,MW4a,AC13
ST2LSB,MW5,AC13
ST2LSB,MW6,AC13
ST2LSB,MW7,AC10
ST2LSB,MW8,AC10
ST2LSB,MW9,AC6
ST2LSB,OW1,AC2
ST2LSB,OW2,AC2
ST2LSB,OW3,AC2
ST2LSB,OW4,AC10
ST2LSB,SH1,AC10
ST2LSB,SH2,AC10
ST2LSB,SH3,AC10
ST2LSB,SH4,AC10
ST2LSB,SH5,AC10
ST2LSB,SH5a,AC10
ST2LSB,SH5b,AC10
ST2LSB,SH6,AC10
ST2LSB,SH7,AC10
ST2LSB,SH8,AC10
ST2LSB,SP1,AC6
ST2LSB,SP10,AC6
ST2LSB,SP1a,AC6
ST2LSB,SP2,AC6
ST2LSB,SP2a,AC6
ST2LSB,SP3,AC6
ST2LSB,SP4,AC6
ST2LSB,SP4a,AC6
ST2LSB,SP4b,AC6
ST2LSB,SP5,AC6
ST2LSB,SP6,AC6
ST2LSB,SP7,AC6
ST2LSB,SP8,AC6
ST2LSB,SP9,AC6
ST2LSB,TH1,AC13
ST2LSB,TH1a,AC13
ST2LSB,TH2,AC13
ST2LSB,TH2a,AC13
ST2LSB,TH3,AC13
ST2LSB,TH5,AC13
ST2LSB,TH6,AC13
ST2LSB,TH7,AC13
ST2LSB,TH8,AC13
ST2LSB,TH8a,AC13
ST2LSB,TH9,AC13
ST2S,CA1,AC10
ST2S,CA2,AC6
ST2S,IH1,AC6
ST2S,IH1a,AC6
ST2S,IH2,AC6
ST2S,IH2a,AC6
ST2S,IH3,AC10
ST2S,IH4,AC10
ST2S,IH4a,AC10
ST2S,IH5,AC10
ST2S,IH6,AC10
ST2S,IH6a,AC10
ST2S,IH6b,AC10
ST2S,IH7,AC10
ST2S,IH8,AC6
ST2S,IH9,AC10
ST2S,KA1,AC10
ST2S,KA2,AC10
ST2S,KA3,AC10
ST2S,KA4,AC10
ST2S,MW1,AC10
ST2S,MW10,AC6
ST2S,MW11,AC6
ST2S,MW12,AC6
ST2S,MW2,AC10
ST2S,MW2a,AC10
ST2S,MW3,AC10
ST2S,MW4,AC10
ST2S,MW4a,AC10
ST2S,MW5,AC10
ST2S,MW6,AC10
ST2S,MW7,AC10
ST2S,MW8,AC10
ST2S,MW9,AC6
ST2S,OW1,AC2
ST2S,OW2,AC2
ST2S,OW3,AC2
ST2S,OW4,AC10
ST2S,SH1,AC10
ST2S,SH2,AC10
ST2S,SH3,AC10
ST2S,SH4,AC10
ST2S,SH5,AC10
ST2S,SH5a,AC10
ST2S,SH5b,AC10
ST2S,SH6,AC10
ST2S,SH7,AC10
ST2S,SH8,AC10
ST2S,SP1,AC6
ST2S,SP10,AC6
ST2S,SP1a,AC6
ST2S,SP2,AC6
ST2S,SP2a,AC6
ST2S,SP3,AC6
ST2S,SP4,AC6
ST2S,SP4a,AC6
ST2S,SP4b,AC6
ST2S,SP5,AC6
ST2S,SP6,AC6
ST2S,SP7,AC6
ST2S,SP8,AC6
ST2S,SP9,AC6
ST2S,TH1,AC13
ST2S,TH1a,AC13
ST2S,TH2,AC13
ST2S,TH2a,AC13
ST2S,TH3,AC13
ST2S,TH5,AC13
ST2S,TH6,AC13
ST2S,TH7,AC13
ST2S,TH8,AC13
ST2S,TH8a,AC13
ST2S,TH9,AC13
ST2SB,CA1,AC10
ST2SB,IH1,AC6
ST2SB,IH1a,AC6
ST2SB,IH2,AC6
ST2SB,IH2a,AC6
ST2SB,IH3,AC10
ST2SB,IH4,AC10
ST2SB,IH4a,AC10
ST2SB,IH5,AC10
ST2SB,IH6,AC10
ST2SB,IH6a,AC10
ST2SB,IH6b,AC10
ST2SB,IH7,AC10
ST2SB,IH8,AC6
ST2SB,IH9,AC10
ST2SB,KA1,AC10
ST2SB,KA2,AC10
ST2SB,KA3,AC10
ST2SB,KA4,AC10
ST2SB,MW1,AC10
ST2SB,MW10,AC6
ST2SB,MW11,AC6
ST2SB,MW12,AC6
ST2SB,MW2,AC10
ST2SB,MW2a,AC10
ST2SB,MW3,AC10
ST2SB,MW4,AC10
ST2SB,MW4a,AC10
ST2SB,MW5,AC10
ST2SB,MW6,AC10
ST2SB,MW7,AC10
ST2SB,MW8,AC10
ST2SB,MW9,AC6
ST2SB,OW1,AC2
ST2SB,OW2,AC2
ST2SB,OW3,AC2
ST2SB,OW4,AC10
ST2SB,SH1,AC10
ST2SB,SH2,AC10
ST2SB,SH3,AC10
ST2SB,SH4,AC10
ST2SB,SH5,AC10
ST2SB,SH5a,AC10
ST2SB,SH5b,AC10
ST2SB,SH6,AC10
ST2SB,SH7,AC10
ST2SB,SH8,AC10
ST2SB,SP1,AC6
ST2SB,SP10,AC6
ST2SB,SP1a,AC6
ST2SB,SP2,AC6
ST2SB,SP2a,AC6
ST2SB,SP3,AC6
ST2SB,SP4,AC6
ST2SB,SP4a,AC6
ST2SB,SP4b,AC6
ST2SB,SP5,AC6
ST2SB,SP6,AC6
ST2SB,SP7,AC6
ST2SB,SP8,AC6
ST2SB,SP9,AC6
ST2SB,TH1,AC13
ST2SB,TH1a,AC13
ST2SB,TH2,AC13
ST2SB,TH2a,AC13
ST2SB,TH3,AC13
ST2SB,TH5,AC13
ST2SB,TH6,AC13
ST2SB,TH7,AC13
ST2SB,TH8,AC13
ST2SB,TH8a,AC13
ST2SB,TH9,AC13
ST3,CA1,AC11
ST3,CA2,AC7
ST3,IH1,AC7
ST3,IH1a,AC7
ST3,IH2,AC7
ST3,IH2a,AC7
ST3,IH3,AC11
ST3,IH4,AC11
ST3,IH4a,AC11
ST3,IH5,AC11
ST3,IH6,AC11
ST3,IH6a,AC11
ST3,IH6b,AC11
ST3,IH7,AC11
ST3,IH8,AC7
ST3,IH9,AC11
ST3,KA1,AC11
ST3,KA2,AC11
ST3,KA3,AC11
ST3,KA4,AC11
ST3,MW1,AC11
ST3,MW10,AC7
ST3,MW11,AC7
ST3,MW12,AC7
ST3,MW2,AC11
ST3,MW2a,AC11
ST3,MW3,AC11
ST3,MW4,AC11
ST3,MW4a,AC11
ST3,MW5,AC11
ST3,MW6,AC11
ST3,MW7,AC11
ST3,MW8,AC11
ST3,MW9,AC7
ST3,OF1,AC11
ST3,OF2,AC11
ST3,OF3,AC11
ST3,OF4,AC11
ST3,OF5,AC11
ST3,OF6,AC13
ST3,OF7,AC11
ST3,OF8,AC11
ST3,OF9,AC11
ST3,OW1,AC3
ST3,OW2,AC3
ST3,OW3,AC3
ST3,OW4,AC11
ST3,SH1,AC11
ST3,SH2,AC11
ST3,SH3,AC11
ST3,SH4,AC11
ST3,SH5,AC11
ST3,SH5a,AC11
ST3,SH5b,AC11
ST3,SH6,AC11
ST3,SH7,AC11
ST3,SH8,AC11
ST3,SP1,AC7
ST3,SP10,AC7
ST3,SP1a,AC7
ST3,SP2,AC7
ST3,SP2a,AC7
ST3,SP3,AC7
ST3,SP4,AC7
ST3,SP4a,AC7
ST3,SP4b,AC7
ST3,SP5,AC7
ST3,SP6,AC7
ST3,SP7,AC7
ST3,SP8,AC7
ST3,SP9,AC7
ST3,TH1,AC14
ST3,TH1a,AC14
ST3,TH2,AC14
ST3,TH2a,AC14
ST3,TH3,AC14
ST3,TH6,AC14
ST3,TH7,AC14
ST3,TH8,AC14
ST3,TH8a,AC14
ST3,TH9,AC14
ST3B,CA1,AC11
ST3B,CA2,AC7
ST3B,IH1,AC7
ST3B,IH1a,AC7
ST3B,IH2,AC7
ST3B,IH2a,AC7
ST3B,IH3,AC11
ST3B,IH4,AC11
ST3B,IH4a,AC11
ST3B,IH5,AC11
ST3B,IH6,AC11
ST3B,IH6a,AC11
ST3B,IH6b,AC11
ST3B,IH7,AC11
ST3B,IH8,AC7
ST3B,IH9,AC11
ST3B,KA1,AC11
ST3B,KA2,AC11
ST3B,KA3,AC11
ST3B,KA4,AC11
ST3B,MW1,AC11
ST3B,MW10,AC7
ST3B,MW11,AC7
ST3B,MW12,AC7
ST3B,MW2,AC11
ST3B,MW2a,AC11
ST3B,MW3,AC11
ST3B,MW4,AC11
ST3B,MW4a,AC11
ST3B,MW5,AC11
ST3B,MW6,AC11
ST3B,MW7,AC11
ST3B,MW8,AC11
ST3B,MW9,AC7
ST3B,OW1,AC3
ST3B,OW2,AC3
ST3B,OW3,AC3
ST3B,OW4,AC11
ST3B,SH1,AC11
ST3B,SH2,AC11
ST3B,SH3,AC11
ST3B,SH4,AC11
ST3B,SH5,AC11
ST3B,SH5a,AC11
ST3B,SH5b,AC11
ST3B,SH6,AC11
ST3B,SH7,AC11
ST3B,SH8,AC11
ST3B,SP1,AC7
ST3B,SP10,AC7
ST3B,SP1a,AC7
ST3B,SP2,AC7
ST3B,SP2a,AC7
ST3B,SP3,AC7
ST3B,SP4,AC7
ST3B,SP4a,AC7
ST3B,SP4b,AC7
ST3B,SP5,AC7
ST3B,SP6,AC7
ST3B,SP7,AC7
ST3B,SP8,AC7
ST3B,SP9,AC7
ST3B,TH1,AC14
ST3B,TH1a,AC14
ST3B,TH2,AC14
ST3B,TH2a,AC14
ST3B,TH3,AC14
ST3B,TH6,AC14
ST3B,TH7,AC14
ST3B,TH8,AC14
ST3B,TH8a,AC14
ST3B,TH9,AC14
ST3C,CA1,AC11
ST3C,CA2,AC7
ST3C,IH1,AC7
ST3C,IH1a,AC7
ST3C,IH2,AC7
ST3C,IH2a,AC7
ST3C,IH4,AC11
ST3C,IH4a,AC11
ST3C,IH6,AC11
ST3C,IH6a,AC11
ST3C,IH6b,AC11
ST3C,IH7,AC11
ST3C,IH8,AC7
ST3C,MW1,AC11
ST3C,MW10,AC7
ST3C,MW11,AC7
ST3C,MW12,AC7
ST3C,MW2,AC11
ST3C,MW2a,AC11
ST3C,MW3,AC11
ST3C,MW4,AC11
ST3C,MW4a,AC11
ST3C,MW5,AC11
ST3C,MW6,AC11
ST3C,MW7,AC11
ST3C,MW8,AC11
ST3C,MW9,AC7
ST3C,OW1,AC3
ST3C,OW2,AC3
ST3C,OW3,AC3
ST3C,SH1,AC11
ST3C,SH2,AC11
ST3C,SH3,AC11
ST3C,SH4,AC11
ST3C,SH5,AC11
ST3C,SH5a,AC11
ST3C,SH5b,AC11
ST3C,SH6,AC11
ST3C,SH7,AC11
ST3C,SH8,AC11
ST3C,SP1,AC7
ST3C,SP10,AC7
ST3C,SP1a,AC7
ST3C,SP2,AC7
ST3C,SP2a,AC7
ST3C,SP3,AC7
ST3C,SP4,AC7
ST3C,SP4a,AC7
ST3C,SP4b,AC7
ST3C,SP5,AC7
ST3C,SP6,AC7
ST3C,SP7,AC7
