ID,SoilCode,VegCode,EcositeCode,EcositeGroup
2643,ST9,MW2a,AC14,Acadian
2644,ST9,MW3,AC14,Acadian
2645,ST9,MW4,AC14,Acadian
2646,ST9,MW4a,AC14,Acadian
2647,ST9,MW5,AC14,Acadian
2648,ST9,MW6,AC14,Acadian
2649,ST9,OF1,AC14,Acadian
2650,ST9,OF2,AC14,Acadian
2651,ST9,OF3,AC14,Acadian
2652,ST9,OF4,AC14,Acadian
2653,ST9,OF5,AC14,Acadian
2654,ST9,OF6,AC14,Acadian
2655,ST9,OF7,AC14,Acadian
2656,ST9,OF8,AC14,Acadian
2657,ST9,OF9,AC14,Acadian
2658,ST9,OW5,AC14,Acadian
2659,ST9,SH1,AC14,Acadian
2660,ST9,SH2,AC14,Acadian
2661,ST9,SH3,AC14,Acadian
2662,ST9,SH5,AC14,Acadian
2663,ST9,SH5a,AC14,Acadian
2664,ST9,SH5b,AC14,Acadian
2665,ST9,SH6,AC14,Acadian
2666,ST9,SH7,AC14,Acadian
2667,ST9,SH8,AC14,Acadian
2668,ST9,TH1,AC14,Acadian
2669,ST9,TH1a,AC14,Acadian
2670,ST9,TH2,AC14,Acadian
2671,ST9,TH2a,AC14,Acadian
2672,ST9,TH3,AC14,Acadian
2673,ST9,TH4,AC14,Acadian
2674,ST9,TH6,AC14,Acadian
2675,ST9,TH7,AC14,Acadian
2676,ST9,TH8,AC14,Acadian
2677,ST9,TH8a,AC14,Acadian
2678,ST9,TH9,AC14,Acadian
2679,ST9B,CA1,AC14,Acadian
2680,ST9B,IH3,AC14,Acadian
2681,ST9B,IH4,AC14,Acadian
2682,ST9B,IH4a,AC14,Acadian
2683,ST9B,IH5,AC14,Acadian
2684,ST9B,IH6,AC14,Acadian
2685,ST9B,IH6a,AC14,Acadian
2686,ST9B,IH6b,AC14,Acadian
2687,ST9B,IH7,AC14,Acadian
2688,ST9B,IH9,AC14,Acadian
2689,ST9B,KA1,AC14,Acadian
2690,ST9B,KA2,AC14,Acadian
2691,ST9B,KA3,AC14,Acadian
2692,ST9B,KA4,AC14,Acadian
2693,ST9B,MW1,AC14,Acadian
2694,ST9B,MW2,AC14,Acadian
2695,ST9B,MW2a,AC14,Acadian
2696,ST9B,MW3,AC14,Acadian
2697,ST9B,MW4,AC14,Acadian
2698,ST9B,MW4a,AC14,Acadian
2699,ST9B,MW5,AC14,Acadian
2700,ST9B,MW6,AC14,Acadian
2701,ST9B,OW5,AC14,Acadian
2702,ST9B,SH1,AC14,Acadian
2703,ST9B,SH2,AC14,Acadian
2704,ST9B,SH3,AC14,Acadian
2705,ST9B,SH5,AC14,Acadian
2706,ST9B,SH5a,AC14,Acadian
2707,ST9B,SH5b,AC14,Acadian
2708,ST9B,SH6,AC14,Acadian
2709,ST9B,SH7,AC14,Acadian
2710,ST9B,SH8,AC14,Acadian
2711,ST9B,TH1,AC14,Acadian
2712,ST9B,TH1a,AC14,Acadian
2713,ST9B,TH2,AC14,Acadian
2714,ST9B,TH2a,AC14,Acadian
2715,ST9B,TH3,AC14,Acadian
2716,ST9B,TH4,AC14,Acadian
2717,ST9B,TH6,AC14,Acadian
2718,ST9B,TH7,AC14,Acadian
2719,ST9B,TH8,AC14,Acadian
2720,ST9B,TH8a,AC14,Acadian
2721,ST9B,TH9,AC14,Acadian
2722,ST9C,KA1,AC14,Acadian
2723,ST9C,KA2,AC14,Acadian
2724,ST9C,KA3,AC14,Acadian
2725,ST9C,KA4,AC14,Acadian
2726,ST9C,OF1,AC14,Acadian
2727,ST9C,OF2,AC14,Acadian
2728,ST9C,OF3,AC14,Acadian
2729,ST9C,OF4,AC14,Acadian
2730,ST9C,OF5,AC14,Acadian
2731,ST9C,OF6,AC14,Acadian
2732,ST9C,OF7,AC14,Acadian
2733,ST9C,OF8,AC14,Acadian
2734,ST9C,OF9,AC14,Acadian
2735,ST9C,OW5,AC14,Acadian
2736,ST9C,TH1,AC14,Acadian
2737,ST9C,TH1a,AC14,Acadian
2738,ST9C,TH2,AC14,Acadian
2739,ST9C,TH2a,AC14,Acadian
2740,ST9C,TH3,AC14,Acadian
2741,ST9C,TH4,AC14,Acadian
2742,ST9C,TH6,AC14,Acadian
2743,ST9C,TH7,AC14,Acadian
2744,ST9C,TH8,AC14,Acadian
2745,ST9C,TH8a,AC14,Acadian
2746,ST9C,TH9,AC14,Acadian
2747,ST9CB,KA1,AC14,Acadian
2748,ST9CB,KA2,AC14,Acadian
2749,ST9CB,KA3,AC14,Acadian
2750,ST9CB,KA4,AC14,Acadian
2751,ST9CB,OW5,AC14,Acadian
2752,ST9CB,TH1,AC14,Acadian
2753,ST9CB,TH1a,AC14,Acadian
2754,ST9CB,TH2,AC14,Acadian
2755,ST9CB,TH2a,AC14,Acadian
2756,ST9CB,TH3,AC14,Acadian
2757,ST9CB,TH4,AC14,Acadian
2758,ST9CB,TH6,AC14,Acadian
2759,ST9CB,TH7,AC14,Acadian
2760,ST9CB,TH8,AC14,Acadian
2761,ST9CB,TH8a,AC14,Acadian
2762,ST9CB,TH9,AC14,Acadian
2763,ST9CS,KA1,AC14,Acadian
2764,ST9CS,KA2,AC14,Acadian
2765,ST9CS,KA3,AC14,Acadian
2766,ST9CS,KA4,AC14,Acadian
2767,ST9CS,OW5,AC14,Acadian
2768,ST9CS,TH1,AC14,Acadian
2769,ST9CS,TH1a,AC14,Acadian
2770,ST9CS,TH2,AC14,Acadian
2771,ST9CS,TH2a,AC14,Acadian
2772,ST9CS,TH3,AC14,Acadian
2773,ST9CS,TH6,AC14,Acadian
2774,ST9CS,TH7,AC14,Acadian
2775,ST9CS,TH8,AC14,Acadian
2776,ST9CS,TH8a,AC14,Acadian
2777,ST9CS,TH9,AC14,Acadian
2778,ST9CSB,KA1,AC14,Acadian
2779,ST9CSB,KA2,AC14,Acadian
2780,ST9CSB,KA3,AC14,Acadian
2781,ST9CSB,KA4,AC14,Acadian
2782,ST9CSB,OW5,AC14,Acadian
2783,ST9CSB,TH1,AC14,Acadian
2784,ST9CSB,TH1a,AC14,Acadian
2785,ST9CSB,TH2,AC14,Acadian
2786,ST9CSB,TH2a,AC14,Acadian
2787,ST9CSB,TH3,AC14,Acadian
2788,ST9CSB,TH6,AC14,Acadian
2789,ST9CSB,TH7,AC14,Acadian
2790,ST9CSB,TH8,AC14,Acadian
2791,ST9CSB,TH8a,AC14,Acadian
2792,ST9CSB,TH9,AC14,Acadian
2793,ST9S,CA1,AC14,Acadian
2794,ST9S,IH3,AC14,Acadian
2795,ST9S,IH4,AC14,Acadian
2796,ST9S,IH4a,AC14,Acadian
2797,ST9S,IH5,AC14,Acadian
2798,ST9S,IH6,AC14,Acadian
2799,ST9S,IH6a,AC14,Acadian
2800,ST9S,IH6b,AC14,Acadian
2801,ST9S,IH7,AC14,Acadian
2802,ST9S,IH9,AC14,Acadian
2803,ST9S,KA1,AC14,Acadian
2804,ST9S,KA2,AC14,Acadian
2805,ST9S,KA3,AC14,Acadian
2806,ST9S,KA4,AC14,Acadian
2807,ST9S,MW1,AC14,Acadian
2808,ST9S,MW13,AC14,Acadian
2809,ST9S,MW2,AC14,Acadian
2810,ST9S,MW2a,AC14,Acadian
2811,ST9S,MW3,AC14,Acadian
2812,ST9S,MW4,AC14,Acadian
2813,ST9S,MW4a,AC14,Acadian
2814,ST9S,MW5,AC14,Acadian
2815,ST9S,MW6,AC14,Acadian
2816,ST9S,OW5,AC14,Acadian
2817,ST9S,SH1,AC14,Acadian
2818,ST9S,SH2,AC14,Acadian
2819,ST9S,SH3,AC14,Acadian
2820,ST9S,SH5,AC14,Acadian
2821,ST9S,SH5a,AC14,Acadian
2822,ST9S,SH5b,AC14,Acadian
2823,ST9S,SH6,AC14,Acadian
2824,ST9S,SH7,AC14,Acadian
2825,ST9S,SH8,AC14,Acadian
2826,ST9S,TH1,AC14,Acadian
2827,ST9S,TH1a,AC14,Acadian
2828,ST9S,TH2,AC14,Acadian
2829,ST9S,TH2a,AC14,Acadian
2830,ST9S,TH3,AC14,Acadian
2831,ST9S,TH6,AC14,Acadian
2832,ST9S,TH7,AC14,Acadian
2833,ST9S,TH8,AC14,Acadian
2834,ST9S,TH8a,AC14,Acadian
2835,ST9S,TH9,AC14,Acadian
2836,ST9SB,CA1,AC14,Acadian
2837,ST9SB,IH3,AC14,Acadian
2838,ST9SB,IH4,AC14,Acadian
2839,ST9SB,IH4a,AC14,Acadian
2840,ST9SB,IH5,AC14,Acadian
2841,ST9SB,IH6,AC14,Acadian
2842,ST9SB,IH6a,AC14,Acadian
2843,ST9SB,IH6b,AC14,Acadian
2844,ST9SB,IH7,AC14,Acadian
2845,ST9SB,IH9,AC14,Acadian
2846,ST9SB,KA1,AC14,Acadian
2847,ST9SB,KA2,AC14,Acadian
2848,ST9SB,KA3,AC14,Acadian
2849,ST9SB,KA4,AC14,Acadian
2850,ST9SB,MW1,AC14,Acadian
2851,ST9SB,MW2,AC14,Acadian
2852,ST9SB,MW2a,AC14,Acadian
2853,ST9SB,MW3,AC14,Acadian
2854,ST9SB,MW4,AC14,Acadian
2855,ST9SB,MW4a,AC14,Acadian
2856,ST9SB,MW5,AC14,Acadian
2857,ST9SB,MW6,AC14,Acadian
2858,ST9SB,OW5,AC14,Acadian
2859,ST9SB,SH1,AC14,Acadian
2860,ST9SB,SH2,AC14,Acadian
2861,ST9SB,SH3,AC14,Acadian
2862,ST9SB,SH5,AC14,Acadian
2863,ST9SB,SH5a,AC14,Acadian
2864,ST9SB,SH5b,AC14,Acadian
2865,ST9SB,SH6,AC14,Acadian
2866,ST9SB,SH7,AC14,Acadian
2867,ST9SB,SH8,AC14,Acadian
2868,ST9SB,TH1,AC14,Acadian
2869,ST9SB,TH1a,AC14,Acadian
2870,ST9SB,TH2,AC14,Acadian
2871,ST9SB,TH2a,AC14,Acadian
2872,ST9SB,TH3,AC14,Acadian
2873,ST9SB,TH6,AC14,Acadian
2874,ST9SB,TH7,AC14,Acadian
2875,ST9SB,TH8,AC14,Acadian
2876,ST9SB,TH8a,AC14,Acadian
2877,ST9SB,TH9,AC14,Acadian
2878,ST10,WD1,AC15,Acadian
2879,ST10,WD5,AC15,Acadian
2880,ST10,WM5,AC15,Acadian
2881,ST10S,WD1,AC15,Acadian
2882,ST10S,WD5,AC15,Acadian
2883,ST10S,WM5,AC15,Acadian
2884,ST13,WD1,AC15,Acadian
2885,ST13,WD5,AC15,Acadian
2886,ST13,WM5,AC15,Acadian
2887,ST13S,WD1,AC15,Acadian
2888,ST13S,WD5,AC15,Acadian
2889,ST13S,WM5,AC15,Acadian
2890,ST14,WD1,AC15,Acadian
2891,ST14,WM5,AC15,Acadian
2892,ST14S,WM5,AC15,Acadian
2893,ST7,WD1,AC15,Acadian
2894,ST7,WM5,AC15,Acadian
2895,ST7S,WD1,AC15,Acadian
2896,ST7S,WM5,AC15,Acadian
2897,ST11,FP1,AC16,Acadian
2898,ST11,FP2,AC16,Acadian
2899,ST11,FP3,AC16,Acadian
2900,ST11,FP4,AC16,Acadian
2901,ST11,FP5,AC16,Acadian
2902,ST11,FP6,AC16,Acadian
2903,ST11,FP7,AC16,Acadian
2904,ST11,FP8,AC16,Acadian
2905,ST11,FP9,AC16,Acadian
2906,ST11,TH4,AC16,Acadian
2907,ST8,FP1,AC16,Acadian
2908,ST8,FP2,AC16,Acadian
2909,ST8,FP3,AC16,Acadian
2910,ST8,FP4,AC16,Acadian
2911,ST8,FP5,AC16,Acadian
2912,ST8,FP6,AC16,Acadian
2913,ST8,FP7,AC16,Acadian
2914,ST8,FP8,AC16,Acadian
2915,ST8,FP9,AC16,Acadian
2916,ST8C,FP1,AC16,Acadian
2917,ST8C,FP2,AC16,Acadian
2918,ST8C,FP3,AC16,Acadian
2919,ST8C,FP4,AC16,Acadian
2920,ST8C,FP5,AC16,Acadian
2921,ST8C,FP6,AC16,Acadian
2922,ST8C,FP7,AC16,Acadian
2923,ST8C,FP8,AC16,Acadian
2924,ST8C,FP9,AC16,Acadian
2925,ST12,FP1,AC17,Acadian
2926,ST12,FP2,AC17,Acadian
2927,ST12,FP3,AC17,Acadian
2928,ST12,FP4,AC17,Acadian
2929,ST12,FP5,AC17,Acadian
2930,ST12,FP6,AC17,Acadian
2931,ST12,FP7,AC17,Acadian
2932,ST12,FP8,AC17,Acadian
2933,ST12,FP9,AC17,Acadian
2934,ST12,TH4,AC17,Acadian
2935,ST13,TH4,AC17,Acadian
2936,ST9,FP1,AC17,Acadian
2937,ST9,FP2,AC17,Acadian
2938,ST9,FP3,AC17,Acadian
2939,ST9,FP4,AC17,Acadian
2940,ST9,FP5,AC17,Acadian
2941,ST9,FP6,AC17,Acadian
2942,ST9,FP7,AC17,Acadian
2943,ST9,FP8,AC17,Acadian
2944,ST9,FP9,AC17,Acadian
2945,ST9C,FP1,AC17,Acadian
2946,ST9C,FP2,AC17,Acadian
2947,ST9C,FP3,AC17,Acadian
2948,ST9C,FP4,AC17,Acadian
2949,ST9C,FP5,AC17,Acadian
2950,ST9C,FP6,AC17,Acadian
2951,ST9C,FP7,AC17,Acadian
2952,ST9C,FP8,AC17,Acadian
2953,ST9C,FP9,AC17,Acadian
2954,ST15,IH8,AC2,Acadian
2955,ST15B,IH8,AC2,Acadian
2956,ST15S,IH8,AC2,Acadian
2957,ST15SB,IH8,AC2,Acadian
2958,ST16,OW1,AC2,Acadian
2959,ST16,OW2,AC2,Acadian
2960,ST16,OW3,AC2,Acadian
2961,ST16B,OW1,AC2,Acadian
2962,ST16B,OW2,AC2,Acadian
2963,ST16B,OW3,AC2,Acadian
2964,ST16C,OW1,AC2,Acadian
2965,ST16C,OW2,AC2,Acadian
2966,ST16C,OW3,AC2,Acadian
2967,ST16CB,OW1,AC2,Acadian
2968,ST16CB,OW2,AC2,Acadian
2969,ST16CB,OW3,AC2,Acadian
2970,ST16CS,OW1,AC2,Acadian
2971,ST16CS,OW2,AC2,Acadian
2972,ST16CS,OW3,AC2,Acadian
2973,ST16CSB,OW1,AC2,Acadian
2974,ST16CSB,OW2,AC2,Acadian
2975,ST16CSB,OW3,AC2,Acadian
2976,ST16L,OW1,AC2,Acadian
2977,ST16L,OW2,AC2,Acadian
2978,ST16L,OW3,AC2,Acadian
2979,ST16LB,OW1,AC2,Acadian
2980,ST16LB,OW2,AC2,Acadian
2981,ST16LB,OW3,AC2,Acadian
2982,ST16LS,OW1,AC2,Acadian
2983,ST16LS,OW2,AC2,Acadian
2984,ST16LS,OW3,AC2,Acadian
2985,ST16LSB,OW1,AC2,Acadian
2986,ST16LSB,OW2,AC2,Acadian
2987,ST16LSB,OW3,AC2,Acadian
2988,ST16S,OW1,AC2,Acadian
2989,ST16S,OW2,AC2,Acadian
2990,ST16S,OW3,AC2,Acadian
2991,ST16SB,OW1,AC2,Acadian
2992,ST16SB,OW2,AC2,Acadian
2993,ST16SB,OW3,AC2,Acadian
2994,ST2,OW1,AC2,Acadian
2995,ST2,OW2,AC2,Acadian
2996,ST2,OW3,AC2,Acadian
2997,ST2B,OW1,AC2,Acadian
2998,ST2B,OW2,AC2,Acadian
2999,ST2B,OW3,AC2,Acadian
3000,ST2C,OW1,AC2,Acadian
3001,ST2C,OW2,AC2,Acadian
3002,ST2C,OW3,AC2,Acadian
3003,ST2CB,OW1,AC2,Acadian
3004,ST2CB,OW2,AC2,Acadian
3005,ST2CB,OW3,AC2,Acadian
3006,ST2CS,OW1,AC2,Acadian
3007,ST2CS,OW2,AC2,Acadian
3008,ST2CS,OW3,AC2,Acadian
3009,ST2CSB,OW1,AC2,Acadian
3010,ST2CSB,OW2,AC2,Acadian
3011,ST2CSB,OW3,AC2,Acadian
3012,ST2L,OW1,AC2,Acadian
3013,ST2L,OW2,AC2,Acadian
3014,ST2L,OW3,AC2,Acadian
3015,ST2LB,OW1,AC2,Acadian
3016,ST2LB,OW2,AC2,Acadian
3017,ST2LB,OW3,AC2,Acadian
3018,ST2LS,OW1,AC2,Acadian
3019,ST2LS,OW2,AC2,Acadian
3020,ST2LS,OW3,AC2,Acadian
3021,ST2LSB,OW1,AC2,Acadian
3022,ST2LSB,OW2,AC2,Acadian
3023,ST2LSB,OW3,AC2,Acadian
3024,ST2S,OW1,AC2,Acadian
3025,ST2S,OW2,AC2,Acadian
3026,ST2S,OW3,AC2,Acadian
3027,ST2SB,OW1,AC2,Acadian
3028,ST2SB,OW2,AC2,Acadian
3029,ST2SB,OW3,AC2,Acadian
3030,ST5,OW1,AC2,Acadian
3031,ST5,OW2,AC2,Acadian
3032,ST5C,OW1,AC2,Acadian
3033,ST5C,OW2,AC2,Acadian
3034,ST5CS,OW1,AC2,Acadian
3035,ST5CS,OW2,AC2,Acadian
3036,ST5S,OW1,AC2,Acadian
3037,ST5S,OW2,AC2,Acadian
3038,ST16,IH8,AC3,Acadian
3039,ST16B,IH8,AC3,Acadian
3040,ST16C,IH8,AC3,Acadian
3041,ST16CB,IH8,AC3,Acadian
3042,ST16CS,IH8,AC3,Acadian
3043,ST16CSB,IH8,AC3,Acadian
3044,ST16S,IH8,AC3,Acadian
3045,ST16SB,IH8,AC3,Acadian
3046,ST3,OW1,AC3,Acadian
3047,ST3,OW2,AC3,Acadian
3048,ST3,OW3,AC3,Acadian
3049,ST3B,OW1,AC3,Acadian
3050,ST3B,OW2,AC3,Acadian
3051,ST3B,OW3,AC3,Acadian
3052,ST3C,OW1,AC3,Acadian
3053,ST3C,OW2,AC3,Acadian
3054,ST3C,OW3,AC3,Acadian
3055,ST3CB,OW1,AC3,Acadian
3056,ST3CB,OW2,AC3,Acadian
3057,ST3CB,OW3,AC3,Acadian
3058,ST3CS,OW1,AC3,Acadian
3059,ST3CS,OW2,AC3,Acadian
3060,ST3CS,OW3,AC3,Acadian
3061,ST3CSB,OW1,AC3,Acadian
3062,ST3CSB,OW2,AC3,Acadian
3063,ST3CSB,OW3,AC3,Acadian
3064,ST3L,OW1,AC3,Acadian
3065,ST3L,OW2,AC3,Acadian
3066,ST3L,OW3,AC3,Acadian
3067,ST3LB,OW1,AC3,Acadian
3068,ST3LB,OW2,AC3,Acadian
3069,ST3LB,OW3,AC3,Acadian
3070,ST3LS,OW1,AC3,Acadian
3071,ST3LS,OW2,AC3,Acadian
3072,ST3LS,OW3,AC3,Acadian
3073,ST3LSB,OW1,AC3,Acadian
3074,ST3LSB,OW2,AC3,Acadian
3075,ST3LSB,OW3,AC3,Acadian
3076,ST3S,OW1,AC3,Acadian
3077,ST3S,OW2,AC3,Acadian
3078,ST3S,OW3,AC3,Acadian
3079,ST3SB,OW1,AC3,Acadian
3080,ST3SB,OW2,AC3,Acadian
3081,ST3SB,OW3,AC3,Acadian
3082,ST6,OW1,AC3,Acadian
3083,ST6,OW2,AC3,Acadian
3084,ST6C,OW1,AC3,Acadian
3085,ST6C,OW2,AC3,Acadian
3086,ST6CS,OW1,AC3,Acadian
3087,ST6CS,OW2,AC3,Acadian
3088,ST6S,OW1,AC3,Acadian
3089,ST6S,OW2,AC3,Acadian
3090,ST14,WC1,AC4,Acadian
3091,ST14,WC11,AC4,Acadian
3092,ST14,WC2,AC4,Acadian
3093,ST14,WC2a,AC4,Acadian
3094,ST14,WC3,AC4,Acadian
3095,ST14,WC4,AC4,Acadian
3096,ST14B,WC1,AC4,Acadian
3097,ST14B,WC11,AC4,Acadian
3098,ST14B,WC2,AC4,Acadian
3099,ST14B,WC2a,AC4,Acadian
3100,ST14B,WC3,AC4,Acadian
3101,ST14B,WC4,AC4,Acadian
3102,ST14S,WC1,AC4,Acadian
3103,ST14S,WC11,AC4,Acadian
3104,ST14S,WC2,AC4,Acadian
3105,ST14S,WC2a,AC4,Acadian
3106,ST14S,WC3,AC4,Acadian
3107,ST14S,WC4,AC4,Acadian
3108,ST14SB,WC1,AC4,Acadian
3109,ST14SB,WC11,AC4,Acadian
3110,ST14SB,WC2,AC4,Acadian
3111,ST14SB,WC2a,AC4,Acadian
3112,ST14SB,WC3,AC4,Acadian
3113,ST14SB,WC4,AC4,Acadian
3114,ST4,WC1,AC4,Acadian
3115,ST4,WC11,AC4,Acadian
3116,ST4,WC2,AC4,Acadian
3117,ST4,WC2a,AC4,Acadian
3118,ST4,WC3,AC4,Acadian
3119,ST4,WC4,AC4,Acadian
3120,ST4B,WC1,AC4,Acadian
3121,ST4B,WC11,AC4,Acadian
3122,ST4B,WC2,AC4,Acadian
3123,ST4B,WC2a,AC4,Acadian
3124,ST4B,WC3,AC4,Acadian
3125,ST4B,WC4,AC4,Acadian
3126,ST4S,WC1,AC4,Acadian
3127,ST4S,WC11,AC4,Acadian
3128,ST4S,WC2,AC4,Acadian
3129,ST4S,WC2a,AC4,Acadian
3130,ST4S,WC3,AC4,Acadian
3131,ST4S,WC4,AC4,Acadian
3132,ST4SB,WC1,AC4,Acadian
3133,ST4SB,WC11,AC4,Acadian
3134,ST4SB,WC2,AC4,Acadian
3135,ST4SB,WC2a,AC4,Acadian
3136,ST4SB,WC3,AC4,Acadian
3137,ST4SB,WC4,AC4,Acadian
3138,ST7,WC1,AC4,Acadian
3139,ST7,WC11,AC4,Acadian
3140,ST7,WC2,AC4,Acadian
3141,ST7,WC2a,AC4,Acadian
3142,ST7,WC3,AC4,Acadian
3143,ST7,WC4,AC4,Acadian
3144,ST7S,WC1,AC4,Acadian
3145,ST7S,WC11,AC4,Acadian
3146,ST7S,WC2,AC4,Acadian
3147,ST7S,WC2a,AC4,Acadian
3148,ST7S,WC3,AC4,Acadian
3149,ST7S,WC4,AC4,Acadian
3150,ST1,CA2,AC5,Acadian
3151,ST1,IH1,AC5,Acadian
3152,ST1,IH1a,AC5,Acadian
3153,ST1,IH2,AC5,Acadian
3154,ST1,IH2a,AC5,Acadian
3155,ST1,IH8,AC5,Acadian
3156,ST1,MW10,AC5,Acadian
3157,ST1,MW11,AC5,Acadian
3158,ST1,MW12,AC5,Acadian
3159,ST1,MW9,AC5,Acadian
3160,ST1,SP1,AC5,Acadian
3161,ST1,SP10,AC5,Acadian
3162,ST1,SP1a,AC5,Acadian
3163,ST1,SP2,AC5,Acadian
3164,ST1,SP2a,AC5,Acadian
3165,ST1,SP3,AC5,Acadian
3166,ST1,SP4,AC5,Acadian
3167,ST1,SP4a,AC5,Acadian
3168,ST1,SP4b,AC5,Acadian
3169,ST1,SP5,AC5,Acadian
3170,ST1,SP6,AC5,Acadian
3171,ST1,SP7,AC5,Acadian
3172,ST1,SP8,AC5,Acadian
3173,ST15,IH1,AC5,Acadian
3174,ST15,IH1a,AC5,Acadian
3175,ST15,IH2,AC5,Acadian
3176,ST15,IH2a,AC5,Acadian
3177,ST15,MW10,AC5,Acadian
3178,ST15,MW11,AC5,Acadian
3179,ST15,MW12,AC5,Acadian
3180,ST15,MW9,AC5,Acadian
3181,ST15,SP1,AC5,Acadian
3182,ST15,SP10,AC5,Acadian
3183,ST15,SP1a,AC5,Acadian
3184,ST15,SP2,AC5,Acadian
3185,ST15,SP2a,AC5,Acadian
3186,ST15,SP3,AC5,Acadian
3187,ST15,SP4,AC5,Acadian
3188,ST15,SP4a,AC5,Acadian
3189,ST15,SP4b,AC5,Acadian
3190,ST15,SP5,AC5,Acadian
3191,ST15,SP6,AC5,Acadian
3192,ST15,SP7,AC5,Acadian
3193,ST15,SP8,AC5,Acadian
3194,ST15B,IH1,AC5,Acadian
3195,ST15B,IH1a,AC5,Acadian
3196,ST15B,IH2,AC5,Acadian
3197,ST15B,IH2a,AC5,Acadian
3198,ST15B,MW10,AC5,Acadian
3199,ST15B,MW11,AC5,Acadian
3200,ST15B,MW12,AC5,Acadian
3201,ST15B,MW9,AC5,Acadian
3202,ST15B,SP1,AC5,Acadian
3203,ST15B,SP10,AC5,Acadian
3204,ST15B,SP1a,AC5,Acadian
3205,ST15B,SP2,AC5,Acadian
3206,ST15B,SP2a,AC5,Acadian
3207,ST15B,SP3,AC5,Acadian
3208,ST15B,SP4,AC5,Acadian
3209,ST15B,SP4a,AC5,Acadian
3210,ST15B,SP4b,AC5,Acadian
3211,ST15B,SP5,AC5,Acadian
3212,ST15B,SP6,AC5,Acadian
3213,ST15B,SP7,AC5,Acadian
3214,ST15B,SP8,AC5,Acadian
3215,ST15C,IH1,AC5,Acadian
3216,ST15C,IH1a,AC5,Acadian
3217,ST15C,IH2,AC5,Acadian
3218,ST15C,IH2a,AC5,Acadian
3219,ST15C,MW10,AC5,Acadian
3220,ST15C,MW11,AC5,Acadian
3221,ST15C,MW12,AC5,Acadian
3222,ST15C,MW9,AC5,Acadian
3223,ST15C,SP1,AC5,Acadian
3224,ST15C,SP1a,AC5,Acadian
3225,ST15C,SP2,AC5,Acadian
3226,ST15C,SP2a,AC5,Acadian
3227,ST15C,SP3,AC5,Acadian
3228,ST15C,SP4,AC5,Acadian
3229,ST15C,SP4a,AC5,Acadian
3230,ST15C,SP4b,AC5,Acadian
3231,ST15C,SP5,AC5,Acadian
3232,ST15C,SP6,AC5,Acadian
3233,ST15C,SP7,AC5,Acadian
3234,ST15CB,IH1,AC5,Acadian
3235,ST15CB,IH1a,AC5,Acadian
3236,ST15CB,IH2,AC5,Acadian
3237,ST15CB,IH2a,AC5,Acadian
3238,ST15CB,MW10,AC5,Acadian
3239,ST15CB,MW11,AC5,Acadian
3240,ST15CB,MW12,AC5,Acadian
3241,ST15CB,MW9,AC5,Acadian
3242,ST15CB,SP1,AC5,Acadian
3243,ST15CB,SP1a,AC5,Acadian
3244,ST15CB,SP2,AC5,Acadian
3245,ST15CB,SP2a,AC5,Acadian
3246,ST15CB,SP3,AC5,Acadian
3247,ST15CB,SP4,AC5,Acadian
3248,ST15CB,SP4a,AC5,Acadian
3249,ST15CB,SP4b,AC5,Acadian
3250,ST15CB,SP5,AC5,Acadian
3251,ST15CB,SP6,AC5,Acadian
3252,ST15CB,SP7,AC5,Acadian
3253,ST15CS,IH1,AC5,Acadian
3254,ST15CS,IH1a,AC5,Acadian
3255,ST15CS,IH2,AC5,Acadian
3256,ST15CS,IH2a,AC5,Acadian
3257,ST15CS,MW10,AC5,Acadian
3258,ST15CS,MW11,AC5,Acadian
3259,ST15CS,MW12,AC5,Acadian
3260,ST15CS,MW9,AC5,Acadian
3261,ST15CS,SP1,AC5,Acadian
3262,ST15CS,SP1a,AC5,Acadian
3263,ST15CS,SP2,AC5,Acadian
3264,ST15CS,SP2a,AC5,Acadian
3265,ST15CS,SP3,AC5,Acadian
3266,ST15CS,SP4,AC5,Acadian
3267,ST15CS,SP4a,AC5,Acadian
3268,ST15CS,SP4b,AC5,Acadian
3269,ST15CS,SP5,AC5,Acadian
3270,ST15CS,SP6,AC5,Acadian
3271,ST15CS,SP7,AC5,Acadian
3272,ST15CSB,IH1,AC5,Acadian
3273,ST15CSB,IH1a,AC5,Acadian
3274,ST15CSB,IH2,AC5,Acadian
3275,ST15CSB,IH2a,AC5,Acadian
3276,ST15CSB,MW10,AC5,Acadian
3277,ST15CSB,MW11,AC5,Acadian
3278,ST15CSB,MW12,AC5,Acadian
3279,ST15CSB,MW9,AC5,Acadian
3280,ST15CSB,SP1,AC5,Acadian
3281,ST15CSB,SP1a,AC5,Acadian
3282,ST15CSB,SP2,AC5,Acadian
3283,ST15CSB,SP2a,AC5,Acadian
3284,ST15CSB,SP3,AC5,Acadian
3285,ST15CSB,SP4,AC5,Acadian
3286,ST15CSB,SP4a,AC5,Acadian
3287,ST15CSB,SP4b,AC5,Acadian
3288,ST15CSB,SP5,AC5,Acadian
3289,ST15CSB,SP6,AC5,Acadian
3290,ST15CSB,SP7,AC5,Acadian
3291,ST15L,IH1,AC5,Acadian
3292,ST15L,IH1a,AC5,Acadian
3293,ST15L,IH2,AC5,Acadian
3294,ST15L,IH2a,AC5,Acadian
3295,ST15L,IH8,AC5,Acadian
3296,ST15L,MW10,AC5,Acadian
