Veg,Soil,Eco,Group
WC6,ST14,MB7,MB
WC7,ST14,MB4,MB
WB1,ST14B,MB4,MB
WC11,ST14B,MB4,MB
WC3,ST14B,MB4,MB
WC6,ST14B,MB7,MB
WC7,ST14B,MB4,MB
WB1,ST14S,MB4,MB
WB2,ST14S,MB7,MB
WB3,ST14S,MB4,MB
WC11,ST14S,MB4,MB
WC3,ST14S,MB4,MB
WC6,ST14S,MB7,MB
WC7,ST14S,MB4,MB
WB1,ST14SB,MB4,MB
WC11,ST14SB,MB4,MB
WC3,ST14SB,MB4,MB
WC6,ST14SB,MB7,MB
WC7,ST14SB,MB4,MB
CB1,ST14U,MB3,MB
CB2,ST14U,MB6,MB
CB2a,ST14U,MB6,MB
CB3,ST14U,MB6,MB
CB4,ST14U,MB6,MB
HL1,ST14U,MB6,MB
HL2,ST14U,MB6,MB
HL3,ST14U,MB9,MB
HL4,ST14U,MB9,MB
HL5,ST14U,MB6,MB
HL6,ST14U,MB3,MB
HL7,ST14U,MB3,MB
CB1,ST14UB,MB3,MB
CB2,ST14UB,MB6,MB
CB2a,ST14UB,MB6,MB
CB3,ST14UB,MB6,MB
CB4,ST14UB,MB6,MB
CB1,ST14US,MB3,MB
CB2,ST14US,MB6,MB
CB2a,ST14US,MB6,MB
CB3,ST14US,MB6,MB
CB4,ST14US,MB6,MB
HL1,ST14US,MB6,MB
HL2,ST14US,MB6,MB
HL3,ST14US,MB9,MB
HL4,ST14US,MB9,MB
HL5,ST14US,MB6,MB
HL6,ST14US,MB3,MB
HL7,ST14US,MB3,MB
CB1,ST14USB,MB3,MB
CB2,ST14USB,MB6,MB
CB2a,ST14USB,MB6,MB
CB3,ST14USB,MB6,MB
CB4,ST14USB,MB6,MB
CB1,ST15,MB2,MB
CB2,ST15,MB5,MB
CB2a,ST15,MB5,MB
CB3,ST15,MB5,MB
CB4,ST15,MB5,MB
HL1,ST15,MB5,MB
HL2,ST15,MB5,MB
HL3,ST15,MB8,MB
HL4,ST15,MB8,MB
HL5,ST15,MB5,MB
HL6,ST15,MB2,MB
HL7,ST15,MB2,MB
OW1,ST15,MB1,MB
OW2,ST15,MB1,MB
CB1,ST15B,MB2,MB
CB2,ST15B,MB5,MB
CB2a,ST15B,MB5,MB
CB3,ST15B,MB5,MB
CB4,ST15B,MB5,MB
OW1,ST15B,MB1,MB
OW2,ST15B,MB1,MB
CB1,ST15C,MB2,MB
CB2,ST15C,MB5,MB
CB2a,ST15C,MB5,MB
CB3,ST15C,MB5,MB
CB4,ST15C,MB5,MB
HL1,ST15C,MB5,MB
HL2,ST15C,MB5,MB
HL5,ST15C,MB5,MB
HL6,ST15C,MB2,MB
HL7,ST15C,MB2,MB
OW1,ST15C,MB1,MB
OW2,ST15C,MB1,MB
CB1,ST15CB,MB2,MB
CB2,ST15CB,MB5,MB
CB2a,ST15CB,MB5,MB
CB3,ST15CB,MB5,MB
CB4,ST15CB,MB5,MB
OW1,ST15CB,MB1,MB
OW2,ST15CB,MB1,MB
CB1,ST15CS,MB2,MB
CB2,ST15CS,MB5,MB
CB2a,ST15CS,MB5,MB
CB3,ST15CS,MB5,MB
CB4,ST15CS,MB5,MB
HL1,ST15CS,MB5,MB
HL2,ST15CS,MB5,MB
HL5,ST15CS,MB5,MB
HL6,ST15CS,MB2,MB
HL7,ST15CS,MB2,MB
OW1,ST15CS,MB1,MB
OW2,ST15CS,MB1,MB
CB1,ST15CSB,MB2,MB
CB2,ST15CSB,MB5,MB
CB2a,ST15CSB,MB5,MB
CB3,ST15CSB,MB5,MB
CB4,ST15CSB,MB5,MB
OW1,ST15CSB,MB1,MB
OW2,ST15CSB,MB1,MB
CB1,ST15L,MB2,MB
CB2,ST15L,MB5,MB
CB2a,ST15L,MB5,MB
CB3,ST15L,MB5,MB
CB4,ST15L,MB5,MB
HL1,ST15L,MB5,MB
HL2,ST15L,MB5,MB
HL3,ST15L,MB8,MB
HL4,ST15L,MB8,MB
HL5,ST15L,MB5,MB
HL6,ST15L,MB2,MB
HL7,ST15L,MB2,MB
OW1,ST15L,MB1,MB
OW2,ST15L,MB1,MB
CB1,ST15LB,MB2,MB
CB2,ST15LB,MB5,MB
CB2a,ST15LB,MB5,MB
CB3,ST15LB,MB5,MB
CB4,ST15LB,MB5,MB
OW1,ST15LB,MB1,MB
OW2,ST15LB,MB1,MB
CB1,ST15LS,MB2,MB
CB2,ST15LS,MB5,MB
CB2a,ST15LS,MB5,MB
CB3,ST15LS,MB5,MB
CB4,ST15LS,MB5,MB
HL1,ST15LS,MB5,MB
HL2,ST15LS,MB5,MB
HL3,ST15LS,MB8,MB
HL4,ST15LS,MB8,MB
HL5,ST15LS,MB5,MB
HL6,ST15LS,MB2,MB
HL7,ST15LS,MB2,MB
OW1,ST15LS,MB1,MB
OW2,ST15LS,MB1,MB
CB1,ST15LSB,MB2,MB
CB2,ST15LSB,MB5,MB
CB2a,ST15LSB,MB5,MB
CB3,ST15LSB,MB5,MB
CB4,ST15LSB,MB5,MB
OW1,ST15LSB,MB1,MB
OW2,ST15LSB,MB1,MB
CB1,ST15S,MB2,MB
CB2,ST15S,MB5,MB
CB2a,ST15S,MB5,MB
CB3,ST15S,MB5,MB
CB4,ST15S,MB5,MB
HL1,ST15S,MB5,MB
HL2,ST15S,MB5,MB
HL3,ST15S,MB8,MB
HL4,ST15S,MB8,MB
HL5,ST15S,MB5,MB
HL6,ST15S,MB2,MB
HL7,ST15S,MB2,MB
OW1,ST15S,MB1,MB
OW2,ST15S,MB1,MB
CB1,ST15SB,MB2,MB
CB2,ST15SB,MB5,MB
CB2a,ST15SB,MB5,MB
CB3,ST15SB,MB5,MB
CB4,ST15SB,MB5,MB
OW1,ST15SB,MB1,MB
OW2,ST15SB,MB1,MB
CB1,ST16,MB3,MB
CB2,ST16,MB6,MB
CB2a,ST16,MB6,MB
CB3,ST16,MB6,MB
CB4,ST16,MB6,MB
HL1,ST16,MB6,MB
HL2,ST16,MB6,MB
HL3,ST16,MB8,MB
HL4,ST16,MB8,MB
HL5,ST16,MB6,MB
HL6,ST16,MB3,MB
HL7,ST16,MB3,MB
OW1,ST16,MB2,MB
OW2,ST16,MB2,MB
CB1,ST16B,MB3,MB
CB2,ST16B,MB6,MB
CB2a,ST16B,MB6,MB
CB3,ST16B,MB6,MB
CB4,ST16B,MB6,MB
OW1,ST16B,MB2,MB
OW2,ST16B,MB2,MB
CB1,ST16C,MB3,MB
CB2,ST16C,MB6,MB
CB2a,ST16C,MB6,MB
CB3,ST16C,MB6,MB
CB4,ST16C,MB6,MB
HL1,ST16C,MB6,MB
HL2,ST16C,MB6,MB
HL5,ST16C,MB6,MB
HL6,ST16C,MB3,MB
HL7,ST16C,MB3,MB
OW1,ST16C,MB2,MB
OW2,ST16C,MB2,MB
CB1,ST16CB,MB3,MB
CB2,ST16CB,MB6,MB
CB2a,ST16CB,MB6,MB
CB3,ST16CB,MB6,MB
CB4,ST16CB,MB6,MB
OW1,ST16CB,MB2,MB
OW2,ST16CB,MB2,MB
CB1,ST16CS,MB3,MB
CB2,ST16CS,MB6,MB
CB2a,ST16CS,MB6,MB
CB3,ST16CS,MB6,MB
CB4,ST16CS,MB6,MB
HL1,ST16CS,MB6,MB
HL2,ST16CS,MB6,MB
HL5,ST16CS,MB6,MB
HL6,ST16CS,MB3,MB
HL7,ST16CS,MB3,MB
OW1,ST16CS,MB2,MB
OW2,ST16CS,MB2,MB
CB1,ST16CSB,MB3,MB
CB2,ST16CSB,MB6,MB
CB2a,ST16CSB,MB6,MB
CB3,ST16CSB,MB6,MB
CB4,ST16CSB,MB6,MB
OW1,ST16CSB,MB2,MB
OW2,ST16CSB,MB2,MB
CB1,ST16L,MB3,MB
CB2,ST16L,MB6,MB
CB2a,ST16L,MB6,MB
CB3,ST16L,MB6,MB
CB4,ST16L,MB6,MB
HL1,ST16L,MB6,MB
HL2,ST16L,MB6,MB
HL3,ST16L,MB9,MB
HL4,ST16L,MB9,MB
HL5,ST16L,MB6,MB
HL6,ST16L,MB3,MB
HL7,ST16L,MB3,MB
OW1,ST16L,MB2,MB
OW2,ST16L,MB2,MB
CB1,ST16LB,MB3,MB
CB2,ST16LB,MB6,MB
CB2a,ST16LB,MB6,MB
CB3,ST16LB,MB6,MB
CB4,ST16LB,MB6,MB
OW1,ST16LB,MB2,MB
OW2,ST16LB,MB2,MB
CB1,ST16LS,MB3,MB
CB2,ST16LS,MB6,MB
CB2a,ST16LS,MB6,MB
CB3,ST16LS,MB6,MB
CB4,ST16LS,MB6,MB
HL1,ST16LS,MB6,MB
HL2,ST16LS,MB6,MB
HL3,ST16LS,MB9,MB
HL4,ST16LS,MB9,MB
HL5,ST16LS,MB6,MB
HL6,ST16LS,MB3,MB
HL7,ST16LS,MB3,MB
OW1,ST16LS,MB2,MB
OW2,ST16LS,MB2,MB
CB1,ST16LSB,MB3,MB
CB2,ST16LSB,MB6,MB
CB2a,ST16LSB,MB6,MB
CB3,ST16LSB,MB6,MB
CB4,ST16LSB,MB6,MB
OW1,ST16LSB,MB2,MB
OW2,ST16LSB,MB2,MB
CB1,ST16S,MB3,MB
CB2,ST16S,MB6,MB
CB2a,ST16S,MB6,MB
CB3,ST16S,MB6,MB
CB4,ST16S,MB6,MB
HL1,ST16S,MB6,MB
HL2,ST16S,MB6,MB
HL3,ST16S,MB8,MB
HL4,ST16S,MB8,MB
HL5,ST16S,MB6,MB
HL6,ST16S,MB3,MB
HL7,ST16S,MB3,MB
OW1,ST16S,MB2,MB
OW2,ST16S,MB2,MB
CB1,ST16SB,MB3,MB
CB2,ST16SB,MB6,MB
CB2a,ST16SB,MB6,MB
CB3,ST16SB,MB6,MB
CB4,ST16SB,MB6,MB
OW1,ST16SB,MB2,MB
OW2,ST16SB,MB2,MB
CB2,ST17,MB5,MB
CB2a,ST17,MB5,MB
CB3,ST17,MB5,MB
CB4,ST17,MB8,MB
CB2,ST17S,MB5,MB
CB2a,ST17S,MB5,MB
CB3,ST17S,MB5,MB
CB4,ST17S,MB8,MB
CB2,ST18,MB6,MB
CB2a,ST18,MB6,MB
CB3,ST18,MB6,MB
CB4,ST18,MB9,MB
CB2,ST18S,MB6,MB
CB2a,ST18S,MB6,MB
CB3,ST18S,MB6,MB
CB4,ST18S,MB9,MB
CB1,ST1B,MB2,MB
CB2,ST1B,MB5,MB
CB2a,ST1B,MB5,MB
CB3,ST1B,MB5,MB
OW1,ST1B,MB1,MB
OW2,ST1B,MB1,MB
CB1,ST1S,MB2,MB
CB2,ST1S,MB5,MB
CB2a,ST1S,MB5,MB
CB3,ST1S,MB5,MB
CB5,ST1S,MB1,MB
CB6,ST1S,MB1,MB
HL1,ST1S,MB5,MB
HL2,ST1S,MB5,MB
HL5,ST1S,MB5,MB
HL6,ST1S,MB1,MB
OW1,ST1S,MB1,MB
OW2,ST1S,MB1,MB
CB1,ST1SB,MB2,MB
CB2,ST1SB,MB5,MB
CB2a,ST1SB,MB5,MB
CB3,ST1SB,MB5,MB
OW1,ST1SB,MB1,MB
OW2,ST1SB,MB1,MB
CB1,ST2,MB2,MB
CB2,ST2,MB5,MB
CB2a,ST2,MB5,MB
CB3,ST2,MB5,MB
CB4,ST2,MB8,MB
CB5,ST2,MB2,MB
CB6,ST2,MB2,MB
HL1,ST2,MB5,MB
HL2,ST2,MB5,MB
HL3,ST2,MB8,MB
HL4,ST2,MB8,MB
HL5,ST2,MB5,MB
HL6,ST2,MB2,MB
HL7,ST2,MB2,MB
OF1,ST2,MB5,MB
OF4,ST2,MB5,MB
OW1,ST2,MB2,MB
OW2,ST2,MB2,MB
CB1,ST2B,MB2,MB
CB2,ST2B,MB5,MB
CB2a,ST2B,MB5,MB
CB3,ST2B,MB5,MB
CB4,ST2B,MB8,MB
OW1,ST2B,MB2,MB
OW2,ST2B,MB2,MB
CB1,ST2C,MB2,MB
CB2,ST2C,MB5,MB
CB2a,ST2C,MB5,MB
CB3,ST2C,MB5,MB
CB5,ST2C,MB2,MB
CB6,ST2C,MB2,MB
HL1,ST2C,MB5,MB
HL2,ST2C,MB5,MB
HL5,ST2C,MB5,MB
HL6,ST2C,MB2,MB
HL7,ST2C,MB2,MB
OF1,ST2C,MB5,MB
OF4,ST2C,MB5,MB
OW1,ST2C,MB2,MB
OW2,ST2C,MB2,MB
CB1,ST2CB,MB2,MB
CB2,ST2CB,MB5,MB
CB2a,ST2CB,MB5,MB
CB3,ST2CB,MB5,MB
OW1,ST2CB,MB2,MB
OW2,ST2CB,MB2,MB
CB1,ST2CS,MB2,MB
CB2,ST2CS,MB5,MB
CB2a,ST2CS,MB5,MB
CB3,ST2CS,MB5,MB
CB5,ST2CS,MB2,MB
CB6,ST2CS,MB2,MB
HL1,ST2CS,MB5,MB
HL2,ST2CS,MB5,MB
HL5,ST2CS,MB5,MB
HL6,ST2CS,MB2,MB
HL7,ST2CS,MB2,MB
OW1,ST2CS,MB2,MB
OW2,ST2CS,MB2,MB
CB1,ST2CSB,MB2,MB
CB2,ST2CSB,MB5,MB
CB2a,ST2CSB,MB5,MB
CB3,ST2CSB,MB5,MB
OW1,ST2CSB,MB2,MB
OW2,ST2CSB,MB2,MB
CB1,ST2L,MB2,MB
CB2,ST2L,MB5,MB
CB2a,ST2L,MB5,MB
CB3,ST2L,MB5,MB
CB4,ST2L,MB8,MB
HL1,ST2L,MB5,MB
HL2,ST2L,MB5,MB
HL3,ST2L,MB8,MB
HL4,ST2L,MB8,MB
HL5,ST2L,MB5,MB
HL6,ST2L,MB2,MB
HL7,ST2L,MB2,MB
OF1,ST2L,MB8,MB
OF4,ST2L,MB8,MB
OW1,ST2L,MB2,MB
OW2,ST2L,MB2,MB
CB1,ST2LB,MB2,MB
CB2,ST2LB,MB5,MB
CB2a,ST2LB,MB5,MB
CB3,ST2LB,MB5,MB
CB4,ST2LB,MB8,MB
OW1,ST2LB,MB2,MB
OW2,ST2LB,MB2,MB
CB1,ST2LS,MB2,MB
CB2,ST2LS,MB5,MB
CB2a,ST2LS,MB5,MB
CB3,ST2LS,MB5,MB
CB4,ST2LS,MB8,MB
HL1,ST2LS,MB5,MB
HL2,ST2LS,MB5,MB
HL3,ST2LS,MB8,MB
HL4,ST2LS,MB8,MB
HL5,ST2LS,MB5,MB
HL6,ST2LS,MB2,MB
HL7,ST2LS,MB2,MB
OW1,ST2LS,MB2,MB
OW2,ST2LS,MB2,MB
CB1,ST2LSB,MB2,MB
CB2,ST2LSB,MB5,MB
CB2a,ST2LSB,MB5,MB
CB3,ST2LSB,MB5,MB
CB4,ST2LSB,MB8,MB
OW1,ST2LSB,MB2,MB
OW2,ST2LSB,MB2,MB
CB1,ST2S,MB2,MB
CB2,ST2S,MB5,MB
CB2a,ST2S,MB5,MB
CB3,ST2S,MB5,MB
CB4,ST2S,MB8,MB
CB5,ST2S,MB2,MB
CB6,ST2S,MB2,MB
HL1,ST2S,MB5,MB
HL2,ST2S,MB5,MB
HL3,ST2S,MB8,MB
HL4,ST2S,MB8,MB
HL5,ST2S,MB5,MB
HL6,ST2S,MB2,MB
HL7,ST2S,MB2,MB
OW1,ST2S,MB2,MB
OW2,ST2S,MB2,MB
CB1,ST2SB,MB2,MB
CB2,ST2SB,MB5,MB
CB2a,ST2SB,MB5,MB
CB3,ST2SB,MB5,MB
CB4,ST2SB,MB8,MB
OW1,ST2SB,MB2,MB
OW2,ST2SB,MB2,MB
CB1,ST3,MB3,MB
CB2,ST3,MB6,MB
CB2a,ST3,MB6,MB
CB3,ST3,MB6,MB
CB4,ST3,MB9,MB
CB5,ST3,MB3,MB
CB6,ST3,MB3,MB
HL1,ST3,MB6,MB
HL2,ST3,MB6,MB
HL3,ST3,MB9,MB
HL4,ST3,MB9,MB
HL5,ST3,MB6,MB
HL6,ST3,MB3,MB
HL7,ST3,MB3,MB
OF1,ST3,MB6,MB
OF2,ST3,MB6,MB
OF4,ST3,MB6,MB
OW1,ST3,MB3,MB
OW2,ST3,MB3,MB
CB1,ST3B,MB3,MB
CB2,ST3B,MB6,MB
CB2a,ST3B,MB6,MB
CB3,ST3B,MB6,MB
CB4,ST3B,MB9,MB
OW1,ST3B,MB3,MB
OW2,ST3B,MB3,MB
CB1,ST3C,MB3,MB
CB2,ST3C,MB6,MB
CB2a,ST3C,MB6,MB
CB3,ST3C,MB6,MB
CB5,ST3C,MB3,MB
CB6,ST3C,MB3,MB
HL1,ST3C,MB6,MB
HL2,ST3C,MB6,MB
HL5,ST3C,MB6,MB
HL6,ST3C,MB3,MB
HL7,ST3C,MB3,MB
OF1,ST3C,MB6,MB
OF2,ST3C,MB6,MB
OF4,ST3C,MB6,MB
OW1,ST3C,MB3,MB
OW2,ST3C,MB3,MB
CB1,ST3CB,MB3,MB
CB2,ST3CB,MB6,MB
CB2a,ST3CB,MB6,MB
CB3,ST3CB,MB6,MB
OW1,ST3CB,MB3,MB
OW2,ST3CB,MB3,MB
CB1,ST3CS,MB3,MB
CB2,ST3CS,MB6,MB
CB2a,ST3CS,MB6,MB
CB3,ST3CS,MB6,MB
CB5,ST3CS,MB3,MB
CB6,ST3CS,MB3,MB
HL1,ST3CS,MB6,MB
HL2,ST3CS,MB6,MB
HL5,ST3CS,MB6,MB
HL6,ST3CS,MB3,MB
HL7,ST3CS,MB3,MB
OW1,ST3CS,MB3,MB
OW2,ST3CS,MB3,MB
CB1,ST3CSB,MB3,MB
CB2,ST3CSB,MB6,MB
CB2a,ST3CSB,MB6,MB
CB3,ST3CSB,MB6,MB
OW1,ST3CSB,MB3,MB
OW2,ST3CSB,MB3,MB
CB1,ST3L,MB3,MB
CB2,ST3L,MB6,MB
CB2a,ST3L,MB6,MB
CB3,ST3L,MB6,MB
CB4,ST3L,MB9,MB
HL1,ST3L,MB6,MB
HL2,ST3L,MB6,MB
HL3,ST3L,MB9,MB
HL4,ST3L,MB9,MB
HL5,ST3L,MB6,MB
HL6,ST3L,MB3,MB
HL7,ST3L,MB3,MB
OF1,ST3L,MB9,MB
OF2,ST3L,MB9,MB
OF4,ST3L,MB9,MB
OW1,ST3L,MB3,MB
OW2,ST3L,MB3,MB
CB1,ST3LB,MB3,MB
CB2,ST3LB,MB6,MB
CB2a,ST3LB,MB6,MB
CB3,ST3LB,MB6,MB
CB4,ST3LB,MB9,MB
OW1,ST3LB,MB3,MB
OW2,ST3LB,MB3,MB
CB1,ST3LS,MB3,MB
CB2,ST3LS,MB6,MB
CB2a,ST3LS,MB6,MB
CB3,ST3LS,MB6,MB
CB4,ST3LS,MB9,MB
HL1,ST3LS,MB6,MB
HL2,ST3LS,MB6,MB
HL3,ST3LS,MB9,MB
HL4,ST3LS,MB9,MB
HL5,ST3LS,MB6,MB
HL6,ST3LS,MB3,MB
HL7,ST3LS,MB3,MB
OW1,ST3LS,MB3,MB
OW2,ST3LS,MB3,MB
CB1,ST3LSB,MB3,MB
CB2,ST3LSB,MB6,MB
CB2a,ST3LSB,MB6,MB
CB3,ST3LSB,MB6,MB
CB4,ST3LSB,MB9,MB
OW1,ST3LSB,MB3,MB
OW2,ST3LSB,MB3,MB
CB1,ST3S,MB3,MB
CB2,ST3S,MB6,MB
CB2a,ST3S,MB6,MB
CB3,ST3S,MB6,MB
CB4,ST3S,MB9,MB
CB5,ST3S,MB3,MB
CB6,ST3S,MB3,MB
HL1,ST3S,MB6,MB
HL2,ST3S,MB6,MB
HL3,ST3S,MB9,MB
HL4,ST3S,MB9,MB
HL5,ST3S,MB6,MB
HL6,ST3S,MB3,MB
HL7,ST3S,MB3,MB
OW1,ST3S,MB3,MB
OW2,ST3S,MB3,MB
CB1,ST3SB,MB3,MB
CB2,ST3SB,MB6,MB
CB2a,ST3SB,MB6,MB
CB3,ST3SB,MB6,MB
CB4,ST3SB,MB9,MB
OW1,ST3SB,MB3,MB
OW2,ST3SB,MB3,MB
WB1,ST4,MB4,MB
WB2,ST4,MB7,MB
WB3,ST4,MB4,MB
WC11,ST4,MB4,MB
WC3,ST4,MB4,MB
WC6,ST4,MB7,MB
WC7,ST4,MB4,MB
WB1,ST4B,MB4,MB
WC11,ST4B,MB4,MB
WC3,ST4B,MB4,MB
WC6,ST4B,MB7,MB
WC7,ST4B,MB4,MB
WB1,ST4S,MB4,MB
WB2,ST4S,MB7,MB
WB3,ST4S,MB4,MB
WC11,ST4S,MB4,MB
WC3,ST4S,MB4,MB
WC6,ST4S,MB7,MB
WC7,ST4S,MB4,MB
WB1,ST4SB,MB4,MB
WC11,ST4SB,MB4,MB
WC3,ST4SB,MB4,MB
WC6,ST4SB,MB7,MB
WC7,ST4SB,MB4,MB
CB1,ST5,MB2,MB
CB2,ST5,MB5,MB
CB2a,ST5,MB5,MB
CB3,ST5,MB5,MB
CB4,ST5,MB8,MB
HL1,ST5,MB5,MB
HL2,ST5,MB5,MB
HL3,ST5,MB8,MB
HL4,ST5,MB8,MB
HL5,ST5,MB5,MB
HL6,ST5,MB2,MB
HL7,ST5,MB2,MB
OF1,ST5,MB8,MB
OF4,ST5,MB8,MB
CB1,ST5C,MB2,MB
CB2,ST5C,MB5,MB
CB2a,ST5C,MB5,MB
CB3,ST5C,MB5,MB
CB4,ST5C,MB8,MB
HL1,ST5C,MB5,MB
HL2,ST5C,MB5,MB
HL3,ST5C,MB8,MB
HL4,ST5C,MB8,MB
HL5,ST5C,MB5,MB
HL6,ST5C,MB2,MB
HL7,ST5C,MB2,MB
OF1,ST5C,MB5,MB
OF4,ST5C,MB5,MB
CB1,ST5CS,MB2,MB
CB2,ST5CS,MB5,MB
CB2a,ST5CS,MB5,MB
CB3,ST5CS,MB5,MB
CB4,ST5CS,MB8,MB
HL1,ST5CS,MB5,MB
HL2,ST5CS,MB5,MB
HL3,ST5CS,MB8,MB
HL4,ST5CS,MB8,MB
HL5,ST5CS,MB5,MB
HL6,ST5CS,MB2,MB
HL7,ST5CS,MB2,MB
CB1,ST5S,MB2,MB
CB2,ST5S,MB5,MB
CB2a,ST5S,MB5,MB
CB3,ST5S,MB5,MB
CB4,ST5S,MB8,MB
HL1,ST5S,MB5,MB
HL2,ST5S,MB5,MB
HL3,ST5S,MB8,MB
HL4,ST5S,MB8,MB
HL5,ST5S,MB5,MB
HL6,ST5S,MB2,MB
HL7,ST5S,MB2,MB
CB1,ST6,MB3,MB
CB2,ST6,MB6,MB
CB2a,ST6,MB6,MB
CB3,ST6,MB6,MB
CB4,ST6,MB9,MB
HL1,ST6,MB6,MB
HL2,ST6,MB6,MB
HL3,ST6,MB9,MB
HL4,ST6,MB9,MB
HL5,ST6,MB6,MB
HL6,ST6,MB3,MB
HL7,ST6,MB3,MB
OF1,ST6,MB9,MB
OF2,ST6,MB9,MB
OF4,ST6,MB9,MB
CB1,ST6C,MB3,MB
CB2,ST6C,MB6,MB
CB2a,ST6C,MB6,MB
CB3,ST6C,MB6,MB
CB4,ST6C,MB9,MB
HL1,ST6C,MB6,MB
HL2,ST6C,MB6,MB
HL3,ST6C,MB9,MB
HL4,ST6C,MB9,MB
HL5,ST6C,MB6,MB
HL6,ST6C,MB3,MB
HL7,ST6C,MB3,MB
OF1,ST6C,MB6,MB
OF2,ST6C,MB6,MB
OF4,ST6C,MB6,MB
CB1,ST6CS,MB3,MB
CB2,ST6CS,MB6,MB
CB2a,ST6CS,MB6,MB
CB3,ST6CS,MB6,MB
CB4,ST6CS,MB9,MB
HL1,ST6CS,MB6,MB
HL2,ST6CS,MB6,MB
HL3,ST6CS,MB9,MB
HL4,ST6CS,MB9,MB
HL5,ST6CS,MB6,MB
HL6,ST6CS,MB3,MB
HL7,ST6CS,MB3,MB
CB1,ST6S,MB3,MB
CB2,ST6S,MB6,MB
CB2a,ST6S,MB6,MB
CB3,ST6S,MB6,MB
CB4,ST6S,MB9,MB
HL1,ST6S,MB6,MB
HL2,ST6S,MB6,MB
HL3,ST6S,MB9,MB
HL4,ST6S,MB9,MB
HL5,ST6S,MB6,MB
HL6,ST6S,MB3,MB
HL7,ST6S,MB3,MB
OF2,ST7,MB9,MB
WB1,ST7,MB4,MB
WB2,ST7,MB7,MB
WB3,ST7,MB4,MB
WC11,ST7,MB4,MB
WC3,ST7,MB4,MB
WC6,ST7,MB7,MB
WC7,ST7,MB4,MB
WB1,ST7S,MB4,MB
WB2,ST7S,MB7,MB
WB3,ST7S,MB4,MB
WC11,ST7S,MB4,MB
WC3,ST7S,MB4,MB
WC6,ST7S,MB7,MB
WC7,ST7S,MB4,MB
CB2,ST8,MB5,MB
CB2a,ST8,MB5,MB
CB3,ST8,MB5,MB
CB4,ST8,MB8,MB
HL2,ST8,MB8,MB
HL3,ST8,MB8,MB
HL4,ST8,MB8,MB
HL5,ST8,MB8,MB
OF1,ST8,MB8,MB
OF4,ST8,MB8,MB
CB2,ST8B,MB5,MB
CB2a,ST8B,MB5,MB
CB3,ST8B,MB5,MB
CB4,ST8B,MB8,MB
CB2,ST8C,MB5,MB
CB2a,ST8C,MB5,MB
CB3,ST8C,MB5,MB
CB4,ST8C,MB8,MB
HL2,ST8C,MB5,MB
HL3,ST8C,MB8,MB
HL4,ST8C,MB8,MB
HL5,ST8C,MB5,MB
OF1,ST8C,MB8,MB
OF4,ST8C,MB8,MB
CB2,ST8CB,MB5,MB
CB2a,ST8CB,MB5,MB
CB3,ST8CB,MB5,MB
CB4,ST8CB,MB8,MB
CB2,ST8CS,MB5,MB
CB2a,ST8CS,MB5,MB
CB3,ST8CS,MB5,MB
CB4,ST8CS,MB8,MB
HL2,ST8CS,MB5,MB
HL3,ST8CS,MB8,MB
HL4,ST8CS,MB8,MB
HL5,ST8CS,MB5,MB
CB2,ST8CSB,MB5,MB
CB2a,ST8CSB,MB5,MB
CB3,ST8CSB,MB5,MB
CB4,ST8CSB,MB8,MB
CB2,ST8S,MB5,MB
CB2a,ST8S,MB5,MB
CB3,ST8S,MB5,MB
CB4,ST8S,MB8,MB
HL2,ST8S,MB8,MB
HL3,ST8S,MB8,MB
HL4,ST8S,MB8,MB
HL5,ST8S,MB8,MB
CB2,ST8SB,MB5,MB
CB2a,ST8SB,MB5,MB
CB3,ST8SB,MB5,MB
CB4,ST8SB,MB8,MB
CB2,ST9,MB6,MB
CB2a,ST9,MB6,MB
CB3,ST9,MB6,MB
CB4,ST9,MB9,MB
HL2,ST9,MB9,MB
HL3,ST9,MB9,MB
HL4,ST9,MB9,MB
HL5,ST9,MB9,MB
OF1,ST9,MB9,MB
OF2,ST9,MB9,MB
OF4,ST9,MB9,MB
CB2,ST9B,MB6,MB
CB2a,ST9B,MB6,MB
CB3,ST9B,MB6,MB
CB4,ST9B,MB9,MB
CB2,ST9C,MB6,MB
CB2a,ST9C,MB6,MB
CB3,ST9C,MB6,MB
CB4,ST9C,MB9,MB
HL2,ST9C,MB6,MB
HL3,ST9C,MB9,MB
HL4,ST9C,MB9,MB
HL5,ST9C,MB6,MB
OF1,ST9C,MB9,MB
OF2,ST9C,MB9,MB
OF4,ST9C,MB9,MB
CB2,ST9CB,MB6,MB
CB2a,ST9CB,MB6,MB
CB3,ST9CB,MB6,MB
CB4,ST9CB,MB9,MB
CB2,ST9CS,MB6,MB
CB2a,ST9CS,MB6,MB
CB3,ST9CS,MB6,MB
CB4,ST9CS,MB9,MB
HL2,ST9CS,MB6,MB
HL3,ST9CS,MB9,MB
HL4,ST9CS,MB9,MB
HL5,ST9CS,MB6,MB
CB2,ST9CSB,MB6,MB
CB2a,ST9CSB,MB6,MB
CB3,ST9CSB,MB6,MB
CB4,ST9CSB,MB9,MB
CB2,ST9S,MB6,MB
CB2a,ST9S,MB6,MB
CB3,ST9S,MB6,MB
CB4,ST9S,MB9,MB
HL2,ST9S,MB9,MB
HL3,ST9S,MB9,MB
HL4,ST9S,MB9,MB
HL5,ST9S,MB9,MB
CB2,ST9SB,MB6,MB
CB2a,ST9SB,MB6,MB
